"commentId","prId","commentText","author","commentClassification"
"229791775","9177","Removed it.","Dharshan Kumar","REFACTORING_SUGGESTION"
"230573068","9179","Please get it verified and update pr, will merge once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230568510","9180","Please get it verified and update pr, will merge once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230195540","9182","Can we convert this to a object based response, it’s bad to use indexed arrays for datatables which leads to bugs like these.","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"229992030","9185","For app we are not added. Please do change in the CallsContrller also.","Arvind Kandi","CODE_SUGGESTION"
"230142080","9186","we need to fix library issue.","Bhupendra Pandey","BUGGYCODE_SUGGESTION"
"230195589","9187","space after !=","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195602","9187","space after !=","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195604","9187","space after !=","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195609","9187","space after !=","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195622","9187","space after !=","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195623","9187","space after !=","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195648","9187","space after ,","Laxmikanth T D","REFACTORING_SUGGESTION"
"230195672","9187","space after , and space after '( and before ')","Laxmikanth T D","REFACTORING_SUGGESTION"
"229910126","9190","remove those console.logs","Dharshan Kumar","REFACTORING_SUGGESTION"
"229910189","9190","remove the unncecessary spacings","Dharshan Kumar","REFACTORING_SUGGESTION"
"229910666","9190","`app/webroot/img/InvoiceTemp/body/body1.svg` why this is added?","Dharshan Kumar","CODE_SUGGESTION"
"229911460","9190","unmappedinvoice is already there in master","Dharshan Kumar","LOGISTICS_SUGGESTION"
"229990628","9190","these are the template images , user select before drop down","Atul SHukla","LOGICAL_SUGGESTION"
"230001035","9190","these files are not going to client , only complied files made in build are shipped. spaces here are not going to effect anything over network as compile files are zipped.","Atul SHukla","LOGICAL_SUGGESTION"
"230005131","9190","Can we use the getCompanyId'(') of Company.php instead of reading it from the session?","Narasimha Kamath","REUSE_SUGGESTION"
"230005526","9190","If role Id 2 the rolespecific data is zone not warehouse. This need to fetc the warehouses for user basis.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"230008580","9190","Can we use !empty'(') instead of two conditions here?","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"230008926","9190","Will it be possible to include the Reason key here to avoid any sort UI errors when checking?","Narasimha Kamath","CODE_SUGGESTION"
"230009359","9190","Can we use !empty'(') here to avoid error if the key is NULL.","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"230010882","9190","Please fix the spelling here.","Narasimha Kamath","SPELLING_SUGGESTION"
"230011428","9190","If this is not prominent, will it be possible to remove it? If it is still required, can use console.error'(') to highlight the error.","Narasimha Kamath","CODE_SUGGESTION"
"230017472","9190","Is this check really required here?

‌","Narasimha Kamath","CODE_SUGGESTION"
"230195853","9191","Please add in logs for data history that the data was deleted.","Laxmikanth T D","CODE_SUGGESTION"
"230036250","9196","if rolespecific id not set then we are throwing the error or not. ","Arvind Kandi","BUGGYCODE_SUGGESTION"
"230321871","9196","[https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001264421](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001264421) - verified but resolve the queries asked.","Dharshan Kumar","COMPLETENESS_SUGGESTION"
"230313824","9202","remove commented lines","Laxmikanth T D","REFACTORING_SUGGESTION"
"230313859","9202","remove commented lines","Laxmikanth T D","REFACTORING_SUGGESTION"
"230316229","9202","remove commented line.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230569367","9204","Please get it verified and update pr, will merge once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230571834","9204","[https://bugzilla.bizom.in/show_bug.cgi?id=69255](https://bugzilla.bizom.in/show_bug.cgi?id=69255){: data-inline-card='' }   
bug status is still in fixed state,  
even if it’s verified by patch please ask qa to add a comment.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230279344","9208","Can we include the erp'_id key as well in the field? In case we want to make this function accessible IDs of multiple ERP IDs '(in case of MDM for example'), then it will be easy to map it, or else will have to create another function specific that scenario only.","Narasimha Kamath","LOGICAL_SUGGESTION"
"230277755","9210","When the request for submitting claim is made from the web portal, then the date conversion will fail as it is sent in the format: d/m/Y. Hence will need to make it supportable for both d-m-Y and Y-m-d.","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"230312201","9211","Please update pr once verified, will merge it.

‌","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230569084","9211","Correct indentation.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230569144","9211","correct indentation.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230565430","9214","Please get it verified, will merge once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230558097","9220","Please get it verified will merge the same once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"232057611","9220","[https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001202005](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001202005)","Dharshan Kumar","LOGISTICS_SUGGESTION"
"230350079","9222","Are we sure that we are planning to show the payment date as order date ? and bill number as order number?","Laxmikanth T D","QUESTIONING"
"230392350","9225","Please add same condition for name as well.

'$.areas'[?'(@.Area.is'_active==1')'].Area.AreaName","Laxmikanth T D","CODE_SUGGESTION"
"230552068","9229","i think we should use isset'(') like above lines.","Laxmikanth T D","CODE_SUGGESTION"
"230552071","9229","i think we should use isset'(') like above lines.","Laxmikanth T D","CODE_SUGGESTION"
"230552568","9229","Correct indentation.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231076507","9229","In this MDM only one entry created or Multiple. If multiple this validation should be done in loop not firstkey basis.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"231676118","9229","Kandi bhai i think in this mdm only outlet'_id field can be present or outletErpId field,  
@{5abb6bcbc066052aa9d59893} bhai please update

‌","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231798208","9229","Can we use findByCategoryName'(') in Reason.php to avoid multiple SELECT queries as it already does a join on reasoncategories from reason and gives all the data which will be required here. ","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"231696305","9231","@{5abb66ac0dcb662a46ac34f7} Please address the comments.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"232886745","9231","add correct bracket for multiplication.","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"232887180","9231","Please get it tested will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230557700","9232","Please get it verified will merge the same once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230565677","9233","Please get it verified, will merge once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230570038","9233","Please get it verified by Stakeholder as well.","Dharshan Kumar","COMPLETENESS_SUGGESTION"
"230551774","9234","Please convert whole function indentation to tabs.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230551812","9234","Here as well. convert spaced indentation to tabs.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230570516","9234","This json will not work, please dont use any extension such as json viewer","Dharshan Kumar","BUGGYCODE_SUGGESTION"
"230820369","9234","Please check for space after comma'(,')","Laxmikanth T D","REFACTORING_SUGGESTION"
"231674628","9234","Correct indentation to single tabs.,  
dual tabs used here.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231712736","9234","Indentation.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231712981","9234","Why are we deleting invoice here? during validation itself?","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"231713361","9234","Please also add which sale was deleted.","Laxmikanth T D","CODE_SUGGESTION"
"231792792","9234","Please correct the spelling of the variable: paymentId used.","Narasimha Kamath","SPELLING_SUGGESTION"
"231794038","9234","@{5b45dfc0441e440653b0aaff} please add this data in both sides or check the reason for why it was added, and check if necessary.","Laxmikanth T D","CODE_SUGGESTION"
"230557895","9235","Please add a new key and make the new format.

removal of old format data causes a lot of problems","Laxmikanth T D","CODE_SUGGESTION"
"230571381","9235","We donot know how many clients are using this api,  
please check who all using then we can take a decision.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231684719","9235","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230556808","9236","Please get it verified and then we will merge.","Shubham Chawla","COMPLETENESS_SUGGESTION"
"230891312","9237","correct alignment.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230572674","9238","Advalorem is also a part of the GST component, please check with the same.","Laxmikanth T D","CODE_SUGGESTION"
"230818790","9240","Please intimate all the users who are using this api.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230818890","9240","Update once intimation is done,  
we don't want to fall in a situation where customer will come with structure changes issues.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230821033","9240","What happens if user has “||” added in his data.","Dharshan Kumar","QUESTIONING"
"230821059","9240","Code was first Added in june 1st,  
Please intimate the intended user to use the new string used for split.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230596787","9242","correct indentation.","Laxmikanth T D","REFACTORING_SUGGESTION"
"230596876","9242","add space before and after '+","Laxmikanth T D","REFACTORING_SUGGESTION"
"230816501","9245","If we do datable pagination will look same as every where. Okk for me. Others.","Arvind Kandi","COMPLETENESS_SUGGESTION"
"230818701","9245","Use datatables here.","Laxmikanth T D","CODE_SUGGESTION"
"231666807","9245","Set the values by using mData","Laxmikanth T D","CODE_SUGGESTION"
"231666841","9245","Change the title","Laxmikanth T D","REFACTORING_SUGGESTION"
"231666947","9245","Why are we using “Transporters” word here?","Laxmikanth T D","QUESTIONING"
"231668992","9245","why this seperate line ?  
can we add it in the object directly ? ","Laxmikanth T D","QUESTIONING"
"231917673","9245","Please get it verified and update pr once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"230816698","9247","Mdm'_id will differenet for every company. Please change the query.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"230818471","9247","Please dont update this on user input id, fetch the id based on input provided then delete.","Dharshan Kumar","CODE_SUGGESTION"
"230818541","9247","Convert indentation of the current  function being changed to tabs.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231674741","9247","Can we iterate over the $rows here instead of using Set::extract and array'_unqiue'(') which will be again 2 loops?","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"231674873","9247","We can avoid this Set::extract'(') if we are using the for loop as mentioned above.

‌","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"231675218","9247","Can we re-use findByIDs'(') in Beat.php?","Narasimha Kamath","REUSE_SUGGESTION"
"230818232","9248","Merging as code is simple and a fall back if data isn’t present.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"230816894","9249","In this API to update balance of warehouses to distributor na. Is it discussed with team already.

@{5abb6bcbc066052aa9d59893} , Please check the logic.","Arvind Kandi","COMPLETENESS_SUGGESTION"
"231913440","9249","Change it to warehouse ","Dharshan Kumar","CODE_SUGGESTION"
"230674810","9250","Dont merge","Dharshan Kumar","LOGISTICS_SUGGESTION"
"230875322","9258","Please merge **delete'_oldorder'_mdm.s**ql and **update'_mdm'_newskuorderupload.sql**","Shubham Chawla","LOGISTICS_SUGGESTION"
"230939248","9258","@{5abb6bcbc066052aa9d59893} i think sql execute the query sequantial","Shubham Chawla","LOGICAL_SUGGESTION"
"230907031","9262","Please do indentation","Pooja Chowti","REFACTORING_SUGGESTION"
"230907240","9262","Change only label in if condition, remove similar code added in if and else statements","Pooja Chowti","REFACTORING_SUGGESTION"
"230907515","9262","WE had merged the same code in morning…why there is a sudden change?","Dharshan Kumar","LOGISTICS_SUGGESTION"
"231081507","9262","Please test with data then close it.","Dharshan Kumar","COMPLETENESS_SUGGESTION"
"230925065","9265","why is the casing of the string fordate changed to forDate?

Handle both if they are present.","Laxmikanth T D","CODE_SUGGESTION"
"231692304","9267","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231712750","9267","You are checking only for a single scheme?","Dharshan Kumar","BUGGYCODE_SUGGESTION"
"231720631","9267","Correct darshan bhai.  
we can use id which is passed in parameter,  
buy on safer side Pooja used the data from post data which is good i feel.  
as the old screen sends multiple sets of schemes to be edited she is checking the same manner.","Laxmikanth T D","LOGICAL_SUGGESTION"
"231094681","9268","Why did u remove this form definition?","Dharshan Kumar","BUGGYCODE_SUGGESTION"
"231070795","9269","Can we use a foreach'(') here instead of using Set::extract'(') 3 times on $collectionsdata? As we keep adding more variables. we will be looping through the dataset more than 1 time unnecessarily. ","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"231683857","9269","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231910959","9269","Verified

[https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001264483](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001264483)","Dharshan Kumar","LOGISTICS_SUGGESTION"
"231682182","9275","Removal of width css property.  
hence merging.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"231802291","9276","Can we convert the spaces to tabs?","Narasimha Kamath","REFACTORING_SUGGESTION"
"231802390","9276","Can we convert  the spaces to tabs on whichever the lines code changes have been made?","Narasimha Kamath","REFACTORING_SUGGESTION"
"231904946","9276","The whole file is indented by spaces, we might have to convert the whole function indentation to tabs.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231176852","9277","how secondary order have warehouse'_id in outlets table.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"231673004","9277","If there is no area assigned, check for Outlet.area'_id != 0 OR Outlet.warehouse'_id = 0.","Laxmikanth T D","CODE_SUGGESTION"
"231904638","9277","@{5abb66ac0dcb662a46ac34f7} Please update.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231178711","9278","adding and removing column should be in revision not directly in schema.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"231113743","9279","Get it verified once","Dharshan Kumar","COMPLETENESS_SUGGESTION"
"231683272","9279","please run a for loop to extract data from outlets,","Laxmikanth T D","CODE_SUGGESTION"
"231907424","9279","Why are we storing '['Outlet'']'['id''] in userIds.

‌","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"231907499","9279","Why are we storing '['Outlet'']'['createdbyuser'_id''] in outletIds?","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"231177119","9280","in above line its set as $retailers = array'('); then why need this if conditions.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"231672147","9280","Please file a bug to  change the raw sql query to Cakephp query.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"231682015","9281","Just change in name hence merging.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"231678824","9282","Merging as just reason text has been changed,","Laxmikanth T D","LOGISTICS_SUGGESTION"
"231678634","9283","Database supports null,  
hence merging it.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"231678324","9286","Use '{'} for single line if as well.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231678463","9286","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"237533495","9286","@{5b45dfc0441e440653b0aaff} Please update.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"239773505","9286","Please get the testing done.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231121275","9291","i think for admin it’s not required.","Shubham Chawla","LOGICAL_SUGGESTION"
"231671953","9294","Please file a new bug to move all indexed array to object field.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"231678126","9297","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231331342","9298","Here how the MSL month will same as start date. If we set the rolling period as -1. Waht is the use then.","Arvind Kandi","BUGGYCODE_SUGGESTION"
"231670679","9298","This condition will always true.","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"231677922","9299","'$this->Outlet->Debitnote will work here.  
please test and commit the same.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231671210","9304","remove extra tab in last.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231671339","9304","delete commented lines","Laxmikanth T D","REFACTORING_SUGGESTION"
"231671390","9304","delete commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231671453","9304","delete commented line.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231906492","9305","Please get it verified will merge the same once verified.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"234619206","9306","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"231665735","9307","Can we do this change only when are are saving.  
this will be executed every time it’s validated,  
and this part of code does not has any validation.","Laxmikanth T D","LOGICAL_SUGGESTION"
"231907131","9307","please change 'now'(')' to now'(').","Laxmikanth T D","CODE_SUGGESTION"
"232889510","9307","Rerunable query.","Shubham Chawla","BUGGYCODE_SUGGESTION"
"232889546","9307","default value should be NuLL","Shubham Chawla","CODE_SUGGESTION"
"232889748","9307","Query please ?","Shubham Chawla","COMPLETENESS_SUGGESTION"
"231794780","9308","Can we use the round'(') when displaying the result in the UI field instead of using the result for further arithmetic operations?","Narasimha Kamath","LOGICAL_SUGGESTION"
"231759041","9309","Code has been verified.

[https://projects.zoho.in/portal/mobisy#taskdetail/15779000000525378/15779000000620101/15779000001326543](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000525378/15779000000620101/15779000001326543)","Dharshan Kumar","LOGISTICS_SUGGESTION"
"231906821","9314","Merging as the same data is being sent in different keys for backward compatibility.","Laxmikanth T D","LOGISTICS_SUGGESTION"
"235949802","9315","The bug is in confirmed state still why is this pr created when bug itself is not closed?","Laxmikanth T D","LOGISTICS_SUGGESTION"
"236422779","9315","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"237030241","9315","1 call of getSettingFromName can be reduced,  
you can add the below call here itself.","Laxmikanth T D","CODE_SUGGESTION"
"231911525","9316","[https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001295438](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001295438)","Dharshan Kumar","LOGISTICS_SUGGESTION"
"231982061","9327","make sure to add this after column is added in revision.","Laxmikanth T D","CODE_SUGGESTION"
"232061710","9329","Why are you running a loop?","Dharshan Kumar","BUGGYCODE_SUGGESTION"
"232062696","9330","Maintain the indentation throughout file.","Dharshan Kumar","REFACTORING_SUGGESTION"
"232426660","9330","remove commented line.","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426702","9330","remove commented line.","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426762","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426782","9330","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426804","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426819","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426841","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426864","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426883","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426904","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232426910","9330","remove commented line","Laxmikanth T D","REFACTORING_SUGGESTION"
"232427004","9330","remove commented line in between.","Laxmikanth T D","REFACTORING_SUGGESTION"
"231992675","9331","Correct on Spelling,  and add space for willbe → will be","Laxmikanth T D","SPELLING_SUGGESTION"
"231993859","9331","This is added twice.","Dharshan Kumar","REFACTORING_SUGGESTION"
"232441345","9332","userid has been removed","Dharshan Kumar","REFACTORING_SUGGESTION"
"232168322","9333","Maintain indentation throughout file","Dharshan Kumar","REFACTORING_SUGGESTION"
"232168577","9333","Why this key has been changed?","Dharshan Kumar","QUESTIONING"
"232204988","9335","This need to might for RQA or RI. Please check Utkarsh bhai.","Arvind Kandi","LOGISTICS_SUGGESTION"
"232269236","9336","its two way if already fulfilled will be like true only na they want to fulfill and its already fulfilled. for others plz do comment.","Arvind Kandi","LOGICAL_SUGGESTION"
"232705480","9336","@{5b45dfc0441e440653b0aaff} This api is used for mobile team as well, so lets maintain the same and provide the support only for other source.","Dharshan Kumar","BUGGYCODE_SUGGESTION"
"236674801","9342","Why it’s 20 in payments table it’s int'(11') only","Shubham Chawla","BUGGYCODE_SUGGESTION"
"236674870","9342","please add forienkey as well","Shubham Chawla","BUGGYCODE_SUGGESTION"
"236674890","9342","forienkey is required.","Shubham Chawla","BUGGYCODE_SUGGESTION"
"236675221","9342","forienkey is required here","Shubham Chawla","BUGGYCODE_SUGGESTION"
"236675319","9342","foreign key here. ","Shubham Chawla","BUGGYCODE_SUGGESTION"
"236675388","9342","foriegn key changes.","Shubham Chawla","BUGGYCODE_SUGGESTION"
"236681080","9342","If this function is technically not generating an IRN '(E-Invoice') then can we use a different function name as it can cause confusion. Just a concern if we can change generateIRN'(') to generateEWay'('), cancelIRN'(') to cancelEWay'(') etc…","Narasimha Kamath","LOGICAL_SUGGESTION"
"232260396","9345","doing update on this pr.","Arvind Kandi","LOGISTICS_SUGGESTION"
"232326859","9352","`editPrice` variable never declared, we still need that? instead we can check `priceEdit` which was used inside if  

‌","Praveen Kulkarni","LOGICAL_SUGGESTION"
"232365238","9352","Is there any way to identify which all ctp files were being called in URL?  ","Praveen Kulkarni","QUESTIONING"
"232437808","9352","need back merge.","Arvind Kandi","LOGISTICS_SUGGESTION"
"233023177","9354","Can we go through $this->Brand->Company->User->Skuvisibility instead of using loadModel'(')? This will require association to be added in the model file of Skuvisibility.php.","Narasimha Kamath","CODE_SUGGESTION"
"233075767","9354","@{5b163be6b485a923ce5a55fd} Please remove the loadModel'(') line as it is not required. ","Narasimha Kamath","REFACTORING_SUGGESTION"
"233022377","9359","Can we use !empty'(') instead of this? I think $val'['sellable''] will be holding a  string value and not an integer value, so this strict checking will fail. ","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"234618824","9361","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"236255914","9361","It has been verified: [https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001295438](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000490840/15779000000499001/15779000001295438)","Dharshan Kumar","LOGISTICS_SUGGESTION"
"232672284","9362","Can we add !empty check for gstinno, as it matches empty strings also here.","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"232901186","9379","add space.","Arvind Kandi","REFACTORING_SUGGESTION"
"233081399","9379","Query please otherwise tell us which all indexes are using this query,","Shubham Chawla","COMPLETENESS_SUGGESTION"
"233415868","9381","Why is segmentation code removed, @{5b8d289dbe73352b233bbcc6} can you please check.

‌","Laxmikanth T D","CODE_SUGGESTION"
"233517254","9381","The PR has been declined.","Narasimha Kamath","LOGISTICS_SUGGESTION"
"232958687","9382","Indentation","Dharshan Kumar","REFACTORING_SUGGESTION"
"232958717","9382","Maintain tab indentation.","Dharshan Kumar","REFACTORING_SUGGESTION"
"232958818","9382","Can we get the user'_id and pass it here.","Dharshan Kumar","QUESTIONING"
"233024666","9382","This can be configured at designation level as well since it is a user-wise setting, right?","Narasimha Kamath","LOGICAL_SUGGESTION"
"233024812","9382","Can we use !empty'(') here since if the revision is not run, then this line will give an error. Just for error handling to avoid 5xx errors.","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"233025640","9382","Please make sure that this API will return a JSON response in all the cases, even if the setting exists but is disabled.","Narasimha Kamath","CODE_SUGGESTION"
"233026014","9382","Can we fetch the companyID using getCompanyId'(') in Company.php?","Narasimha Kamath","REUSE_SUGGESTION"
"233026717","9382","Will this work? There is no table: notifications.sql, right? If it working, but is this still needed?","Narasimha Kamath","BUGGYCODE_SUGGESTION"
"233153833","9382","undefined error will come here.","Laxmikanth T D","BUGGYCODE_SUGGESTION"
"233154068","9382","are we getting only last 10 notifications ?","Laxmikanth T D","QUESTIONING"
"233154395","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154447","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154512","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154546","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154600","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154644","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154669","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154699","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154741","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154776","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154827","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233154897","9382","remove commented lines.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233155238","9382","**remove commented lines.**

for styles and php code as well.","Laxmikanth T D","REFACTORING_SUGGESTION"
"233157673","9382","`!empty ( $this->request->data['notification_id'] )` add here instead of `$notificationId`","Shubham Chawla","CODE_SUGGESTION"
"233158184","9382","Insert ignore into","Shubham Chawla","CODE_SUGGESTION"
"233158817","9382","this is old code which is not been changed, we can pick it up later in code cleaning.","Atul SHukla","REFACTORING_SUGGESTION"
"233158923","9382","I will add it while creating revision","Dharshan Kumar","LOGISTICS_SUGGESTION"
"233159789","9382","@{5abb6bdc18c3bd2a73fff26a} the commented code are in previous section , which have not been changed. we can pick it later as part of cleaning exercise. changing code now at time of merge may impact as there lots of commenting part existing in css files, and we have to do this at various places.

will pick it in separate task. ","Atul SHukla","LOGICAL_SUGGESTION"
"232896856","9383","We also might need to add the validation for end'_date and end'_time  
create endDateObj and compare the same and if endDateObj < startDateObj throw an error.","Laxmikanth T D","CODE_SUGGESTION"
"234610315","9393","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"233046779","9394","are we using this anywehre? `$paymentData[""loadoutsheet_id""] = $loadoutSheetId;`","Bhupendra Pandey","CODE_SUGGESTION"
"233046802","9394","are we using this anywehre? `$paymentData[""salestate_id""] = 1;`","Bhupendra Pandey","CODE_SUGGESTION"
"233239219","9394","this might need in master. check with other.","Arvind Kandi","LOGISTICS_SUGGESTION"
"233260098","9394","Please move this to master .","Laxmikanth T D","LOGISTICS_SUGGESTION"
"234610441","9396","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"233341779","9397","[https://projects.zoho.in/portal/mobisy#taskdetail/15779000000525378/15779000000620101/15779000001171065](https://projects.zoho.in/portal/mobisy#taskdetail/15779000000525378/15779000000620101/15779000001171065) - verified","Dharshan Kumar","LOGISTICS_SUGGESTION"
"233341930","9397","Please handle it with setting name, advantage of that is json based setting can be handled.","Dharshan Kumar","CODE_SUGGESTION"
"234554806","9397","@{5b45dfc0441e440653b0aaff} Please address the comment.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
"233097825","9401","Please mege the query from drop column batch id.","Shubham Chawla","CODE_SUGGESTION"
"233098001","9401","same here please merge the query.","Shubham Chawla","LOGISTICS_SUGGESTION"
"233098188","9401","MErge both the query.","Shubham Chawla","CODE_SUGGESTION"
"233098251","9401","`merge segmentchangerequests releated quries`","Shubham Chawla","CODE_SUGGESTION"
"233099325","9401","@{5abb6bdc18c3bd2a73fff26a} But it’s new query  so both should be fail actually we are not expecting fail query on live any more.","Shubham Chawla","LOGICAL_SUGGESTION"
"233159931","9401","It is done as discussed.","Dharshan Kumar","LOGISTICS_SUGGESTION"
"234609828","9407","Please get it verified and update pr, will merge after verification.","Laxmikanth T D","COMPLETENESS_SUGGESTION"
