commentText	commentClassification
remove from version	REFACTORING_SUGGESTION
would suggest to keep it in the constants enum file which can be used in other places of the code	BUGGYCODE_SUGGESTION
why do you need this ? as far as i remember if you don t supply the values here then it will add all by default . this is just extra work	QUESTIONING
use stringutils .isempty	CODE_SUGGESTION
 ba a e b e eb f c there is cubes for all companies i think . aaf e a d e b c d d db can give better context here	LOGICAL_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
these changes are yours ? 	QUESTIONING
resolve the conflict .	LOGISTICS_SUGGESTION
space after and before space after and before .	REFACTORING_SUGGESTION
use isset instead of array key exists .	CODE_SUGGESTION
please use theme .spacing . don t hardcode .	BUGGYCODE_SUGGESTION
reformat the code and use tag in log .	BUGGYCODE_SUGGESTION
 a e a f b e d d ed e check the below screen sort ! 	BUGGYCODE_SUGGESTION
please get it tested can be merged once tested .	COMPLETENESS_SUGGESTION
add this code in some utils class .	CODE_SUGGESTION
use fall back .	CODE_SUGGESTION
camelcasing	SPELLING_SUGGESTION
 d dbd ea c c f b why i asked is because this change shouldn t be coming up in dependency upgrades .	LOGICAL_SUGGESTION
can we avoid this separate query on each card of a list ? please check feasibility to move this result into join of parent data ?	CODE_SUGGESTION
give correct name	SPELLING_SUGGESTION
not acceptable revert this .	LOGISTICS_SUGGESTION
 aaf e a d e b c d d db which part is not true ? can you elaborate slightly on this ?	QUESTIONING
why this change for custom date range filter ?	QUESTIONING
update db version	LOGISTICS_SUGGESTION
same as above comment i .e . table table .jsx 	CODE_SUGGESTION
space after 	REFACTORING_SUGGESTION
if we udpate erpid which is duplicate one is fromoutletid and to outletid and request came for erpid basis where the formoutletid and to outlet id 	LOGICAL_SUGGESTION
 cartitems used to get the saved items in cart and product card should populate existing saved value . are we missing that now ?	QUESTIONING
 aaf e a d e b c d d db it s there from long back . product requirement has changed time to time . in case create dashboard we use default and edit we are following dialog variant . please proceed with changes if required .	LOGICAL_SUGGESTION
this can be list instead of arraylist in the declaration .	CODE_SUGGESTION
please check the implementations for base level . it s done the other way	BUGGYCODE_SUGGESTION
i think we can add one more condition date condition and get query also .	COMPLETENESS_SUGGESTION
menuprops classes paper classes .select 	CODE_SUGGESTION
 aaf e a d e b c d d db any reason we removed it ? fyi e a b fe a c ad c 	REFACTORING_SUGGESTION
isoutletedit method is also use for warehouse edit ? ? ?	QUESTIONING
single indent .	REFACTORING_SUGGESTION
if more than positions are required in future better to keep it as number now only so that you don t have to revisit this part again . unless that s the plan	LOGICAL_SUGGESTION
 abb ac dcb a ac f please update .	COMPLETENESS_SUGGESTION
what is use of this ? ? ?	QUESTIONING
instead of assigning value to variable try using directly please make this change for all gst variables used	CODE_SUGGESTION
kandi bhai is valid entry and empty will give true if is passed . . and it will enter the error . .which is wrong .	BUGGYCODE_SUGGESTION
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
can we have a test case for this ?	COMPLETENESS_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
 f ea d fb a f c code standard wise looks good to me . please make sure test functionality and impact areas . couldn t check due to local changes .	COMPLETENESS_SUGGESTION
please add default values .	BUGGYCODE_SUGGESTION
nope ! we will not do like this !	BUGGYCODE_SUGGESTION
please delete commented line	REFACTORING_SUGGESTION
true ? ? ? ? it will always true	BUGGYCODE_SUGGESTION
in this tmpgst is removed it s as per requirement . abb ac dcb a ac f please review this .	REFACTORING_SUGGESTION
no need to cancel string . we can use android .r .string .cancel instead of creating here . please remove .	REFACTORING_SUGGESTION
can remove the stringutils .isempty mdomainurl condition as it s already checked above .	REFACTORING_SUGGESTION
please remove invalid tabs	REFACTORING_SUGGESTION
 d aae b ea c e f a do we need this api or we can identify from token itself please check .	LOGICAL_SUGGESTION
you should assert that there is an element in the registry	BUGGYCODE_SUGGESTION
 c a c b a e e it should be product .please check	LOGICAL_SUGGESTION
why areas fetching . as per old it will fetch from assigned organisation to top not below one then . why ?	BUGGYCODE_SUGGESTION
log the error . . dont use printstacktrace	BUGGYCODE_SUGGESTION
we are already using dialog in our code .why do we need these methods again .can t we use them ?	QUESTIONING
why allparameters instead of allprojections ? 	QUESTIONING
need to understand this query usecase	QUESTIONING
resole conflict	LOGISTICS_SUGGESTION
use single tabs .	REFACTORING_SUGGESTION
if this variable means modifiedoldlayouts please rename .	SPELLING_SUGGESTION
remove console .log .	REFACTORING_SUGGESTION
as suggested by narasimha avoid this combine and set the collection id to a variable inside the loop . 	BUGGYCODE_SUGGESTION
what need to use this object focusview and lastfocusks	QUESTIONING
create separate function to return data . dont return json and normal data in same funciton .	BUGGYCODE_SUGGESTION
please check do we really need to use companion object like this and call get methods .	LOGICAL_SUGGESTION
why instances definitions ? where are they used ? if not used elsewhere can be club it ?	REFACTORING_SUGGESTION
what about wa ?	QUESTIONING
we also might need to add the validation for end date and end time create enddateobj and compare the same and if enddateobj startdateobj throw an error .	CODE_SUGGESTION
prorated also can be defined at multiple levels buy get buy get discount how is this being handled ? and they want the same in single scheme .	LOGICAL_SUGGESTION
 a e a f b e d d ed e please write everything into sentence pattern in strings file . if we have to uppercase lowercase then we should do it in css label . otherwise if we need the same string other places then we have keep duplicate strings in this file and translate it to multiple time for the same strings . 	BUGGYCODE_SUGGESTION
we allow collection of tds only . please check with qa and ask them to test it for tds collection .	COMPLETENESS_SUGGESTION
try using helper funtion gst details here	REUSE_SUGGESTION
validate the data before it is being saved as foreign key is added in db level to avoid xx errors . 	COMPLETENESS_SUGGESTION
remove this extra code use kotlin xml to java object access method	CODE_SUGGESTION
code was first added in june st please intimate the intended user to use the new string used for split .	COMPLETENESS_SUGGESTION
 a c bb c ee ca f so your url already has the dashboard id in it . why are you saving redundant data ?	QUESTIONING
can you please make this as soft delete . and change the values of isdeleted to .	CODE_SUGGESTION
we can avoid this set extract if we are using the for loop as mentioned above . 	BUGGYCODE_SUGGESTION
please correct sql	BUGGYCODE_SUGGESTION
 f ea d fb a f c is this pr required still ?	QUESTIONING
please clean up ?	REFACTORING_SUGGESTION
don t hard code the string . get it from strings .xml 	BUGGYCODE_SUGGESTION
 verified	LOGISTICS_SUGGESTION
check with product he requested for value in one another task .	LOGICAL_SUGGESTION
mark this as business error enum	CODE_SUGGESTION
ideally this should have been handled at dateutils .getdatevalue class .	BUGGYCODE_SUGGESTION
resolve conflicts and ping me	LOGISTICS_SUGGESTION
we are calling backend twice . why it can t be done in one call ?	BUGGYCODE_SUGGESTION
please resolve conflicts 	LOGISTICS_SUGGESTION
please test lower upper and mixed case of string name name name name ifif has to be unique ? convert all data to lowercase and compare .	CODE_SUGGESTION
remove the empty line .	REFACTORING_SUGGESTION
merging as the variable changes is correct and the old variable doesn t exists is not being used anywhere else .	LOGISTICS_SUGGESTION
remove apollo react hooks dependency	CODE_SUGGESTION
shouldn t this be ?	CODE_SUGGESTION
if not required please remove .	REFACTORING_SUGGESTION
 why taking this much pain ! keep selectdaterange .jsx in the same folder .	CODE_SUGGESTION
please handle it with setting name advantage of that is json based setting can be handled .	CODE_SUGGESTION
 ffc ed dbf da ae why need another state do this ? what s the issue you are getting here ?	QUESTIONING
mdm id is never a constant please fix it .	BUGGYCODE_SUGGESTION
check can we we add damageclaimstate id foreign key	CODE_SUGGESTION
please use a variable for this . otherwise to the other developers it won t be clear why the number	BUGGYCODE_SUGGESTION
in overview seems fine but do test it for runtime errors if any .	COMPLETENESS_SUGGESTION
please copy the file and make a new branch and commit wrong files have been deleted .	LOGISTICS_SUGGESTION
only value am i correct ?	QUESTIONING
 flow 	CODE_SUGGESTION
spelling	SPELLING_SUGGESTION
please revert this as these changes are for just debug purpose .	REFACTORING_SUGGESTION
please define default value 	BUGGYCODE_SUGGESTION
remove from here because this already present in basedata class	REFACTORING_SUGGESTION
 cdaaddc c d b e the second part is still not confirmed . can you please confirm .	COMPLETENESS_SUGGESTION
please add today support in bind parameter .	CODE_SUGGESTION
let s not add object like this . please use typography .	BUGGYCODE_SUGGESTION
why is this removed ?	QUESTIONING
you can also use equalsignorecase	CODE_SUGGESTION
change name to distributor id	SPELLING_SUGGESTION
still you are doing the same as above do not handle the response within the loop . iterate separately sortedoutletgrouping out side the loop to identify whether any beats got failed . and set the response .	BUGGYCODE_SUGGESTION
add actionkey in logs .	CODE_SUGGESTION
add correct spaces isapi false 	REFACTORING_SUGGESTION
check impact usage in other pages as well .	COMPLETENESS_SUGGESTION
no tickets are accessible !	LOGISTICS_SUGGESTION
can we remove this line of code ?	REFACTORING_SUGGESTION
should the response not contain a unique upload id or is it part of the offset header only ? all other apis are returning on a similar pattern is it how the client would be expecting just the offsets instead of complete uploadresponse including identifier ?	BUGGYCODE_SUGGESTION
initialise the default value	BUGGYCODE_SUGGESTION
please add easily understandable commit message since if such issues are reported in production in the future which does not have this commit it can be marked as a duplicate by the developer as well without spending a lot of time on checking git logs .	DOCUMENTATION_SUGGESTION
please use tag which can be used in entire file instead of hard coding it like call here .	BUGGYCODE_SUGGESTION
keep some default values what if they set credit limit to empty string . ex this field alias outletcategory id category 	BUGGYCODE_SUGGESTION
change it to add 	SPELLING_SUGGESTION
my suggestion . if we are not depending on custom message id then we don t have to have a intermittent status callback . . if we get notification id in a callback payload then we can have only feedback status with payload received in details column . cdaaddc c d b e please decide whether you require callback or not ?	LOGICAL_SUGGESTION
why company id require here ?	QUESTIONING
please write all the cases for success and failure	COMPLETENESS_SUGGESTION
why is this needed ?	QUESTIONING
for avoiding nullpointer exceptions crash put constant on left side of equal .	BUGGYCODE_SUGGESTION
also e a b fe a c ad c make delimiter a little complex eg . instead of . . . . make it 	CODE_SUGGESTION
i will add it while creating revision	LOGISTICS_SUGGESTION
does this download work for all the data as seen the page uses server side pagination .	COMPLETENESS_SUGGESTION
 cdaaddc c d b e there are multiple conditions that are possible here . . if it is a single word and we are supposed to do a like search the aspect you have provided works fine . . if it is multiple words then there are options . working with the phrase where term query to be used . any of the words matching then different query criteria to be used . escaping of the special characters is also to be taken up . do let me know if further details are needed in this regard . 	LOGICAL_SUGGESTION
space after and before and space after 	REFACTORING_SUGGESTION
please put some log statement if required so that we get an understanding of what went wrong	REFACTORING_SUGGESTION
is this line of code actually required ? there are rows in the datatable but objects in aocolumns . there might be a small mismatch of headers and the data columns if there are no js errors thrown . if it is working fine please ignore . 	BUGGYCODE_SUGGESTION
qa verified 	LOGISTICS_SUGGESTION
why days is removed from option ? have we verified that it is not being used on production ?	QUESTIONING
 watch is this operation required every time or is it for performance testing ? 	CODE_SUGGESTION
please rename the file properly	SPELLING_SUGGESTION
 data inline card data inline card duplicate code please reject the branch that is not required .	LOGISTICS_SUGGESTION
with the audit annotations do we still need these set calls here and above ?	QUESTIONING
 mreporteeuserbeatslist .clear remove this unnesesorry code . as already cleared line above	CODE_SUGGESTION
please raise the pr in development branch .	LOGISTICS_SUGGESTION
statescess is valid only when gstinno is not there for outlet . refer payments controller .	LOGICAL_SUGGESTION
the empty variables have to be declared on the top the variables will generate a undefined variable error if it doesnt enter the if condition .	BUGGYCODE_SUGGESTION
please use string constants instead of hardcoding strings .	BUGGYCODE_SUGGESTION
duplicate line of code .	REFACTORING_SUGGESTION
correct darshan bhai . we can use id which is passed in parameter buy on safer side pooja used the data from post data which is good i feel . as the old screen sends multiple sets of schemes to be edited she is checking the same manner .	LOGICAL_SUGGESTION
this is not atomic operation . can we not do in a single shot so that fetch and delete is atomic ? a lua script executed using redistemplate should work in this case .	LOGICAL_SUGGESTION
i believe we do not want to show it in the settings part of dashboard . if the product requirement changes then you can update accordingly	LOGICAL_SUGGESTION
looks good to me . please address the remaining comments .	COMPLETENESS_SUGGESTION
instead of using optional you can just return list and work on whether the list is empty or not . is there any advantages or logic of using optional that i m missing ?	LOGICAL_SUGGESTION
kandi bhai anyways we are using !emapty in loop also for checking the indexes . so it will not throw an error .	BUGGYCODE_SUGGESTION
before pushing foreign key please add delete query also to delete invalid entry	CODE_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
indentation 	REFACTORING_SUGGESTION
why did u remove this form definition ?	BUGGYCODE_SUGGESTION
 f ea d fb a f c let s not merge it for now . if we are releasing with these changes then let s merge it .	LOGISTICS_SUGGESTION
please get it verified and update pr will merge it once verified .	COMPLETENESS_SUGGESTION
if this is checking on whether projection is hidden please use the common function	CODE_SUGGESTION
use even for single line if statements .	REFACTORING_SUGGESTION
please get it verified will merge after verification .	COMPLETENESS_SUGGESTION
change the file component name to clientmonthrangefilter .jsx somewhere it clientmonthrangefilter somewhere clientcalendarrangefilter . follow same naming .	CODE_SUGGESTION
inline css are recommended . please use styles .	REFACTORING_SUGGESTION
i think based on our discussion we probably need to get it to a dialog instead of opening a snackbar . fb f df c f please check and update accordingly .	LOGICAL_SUGGESTION
keep it as it was before right side of the add join button 	CODE_SUGGESTION
it has to be array skunitmapping trim skudata skunit skucode 	BUGGYCODE_SUGGESTION
please add default values .	BUGGYCODE_SUGGESTION
if cursor .count then we don t need to close cursor ?	BUGGYCODE_SUGGESTION
you can use objects .nonnull also camel case	CODE_SUGGESTION
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
display ?	QUESTIONING
can we add transactiontype as well ?	CODE_SUGGESTION
instead of adding just number assign a constant to it with valid name and ref .	BUGGYCODE_SUGGESTION
 l please give proper names	SPELLING_SUGGESTION
 aaf e a d e b c d d db technically this it not part of this pr we are solving menu re design here this can come with another pr taking that will be easier to take a make discussion and revert it later . i would suggest keep this menu re design and re structure rather any other logical changes . only reason can block this pr .	LOGISTICS_SUGGESTION
it seems you are doing this part again and again can you not do it in beginning and set the value in context . use it appropriately wherever needed .	BUGGYCODE_SUGGESTION
 f e f f a a f please pull the development branch and push this again . your pipeline will succeed	LOGISTICS_SUGGESTION
 ffc ed dbf da ae useless codes	BUGGYCODE_SUGGESTION
that s not the way ! it will hit performance 	BUGGYCODE_SUGGESTION
why this is changed to bicycle ? jfi asking	QUESTIONING
why is the vendor switch class here ? if it s because of health check it shouldn t be here after it failed . rather you would check the health before sending the mail through ses or smtp go . please remove this here	BUGGYCODE_SUGGESTION
this can be removed	REFACTORING_SUGGESTION
we are doing same check few places keep one variable on the top const configurations data data .configurablewidget null 	CODE_SUGGESTION
 ffc ed dbf da ae i hope you have tested out on the basic one view widgets and their drill down functionality	COMPLETENESS_SUGGESTION
 b dfc e b aaff if you do two time set combine will do for loop for two time if you can in single loop also same na . why .	BUGGYCODE_SUGGESTION
for multiple recipients how is this handled ?	QUESTIONING
not required	LOGICAL_SUGGESTION
do not set query for other widgets . we have exposed query for configurable widget as it is required by developers .	BUGGYCODE_SUGGESTION
this will fail when we change the base table type	BUGGYCODE_SUGGESTION
please check whether we can use cubes for this query . cube org hierarchy already handles the relation between zones warehouses areas and outlets subzones can be included as well	REUSE_SUGGESTION
here one row is active and one row is inactive wont it break the headers ? 	BUGGYCODE_SUGGESTION
rename once again with qpsschemetransactioncolumns this is standard structure of column interface 	BUGGYCODE_SUGGESTION
you can use objects .nonnull config 	CODE_SUGGESTION
please add check for primary and secondary van sale	CODE_SUGGESTION
you can use variable args feature of java . it ll solve what you are taking as multiple input . refer to customcachekeygenerator in retailer module or keygenerator in notification utils	CODE_SUGGESTION
 cdaaddc c d b e should not fail are you sure about this ? as i see there are responses one is beats created successfully . and no outlets with valid lat lng combination found where is partially created response message ?	BUGGYCODE_SUGGESTION
qa verified 	LOGISTICS_SUGGESTION
please get it verified and update the pr will merge after it s verified .	COMPLETENESS_SUGGESTION
this will need changes when we get to a point to integrate with local vendors in other countries . wouldnt it be better to have a config something like yaml providers kaleyra msg types otp . . . dial codes . . . key . . . . . . . . . kaleyra promo msg types promotional dial codes all key . . . . . . . . 	CODE_SUGGESTION
should be removed from here it is implemented in parent class measurablenonaggregatedprojection	BUGGYCODE_SUGGESTION
 ffc ed dbf da ae we are not checking the response . we are assuming that then means success .	BUGGYCODE_SUGGESTION
 d aae b ea c e f a please resolve conflicts	LOGISTICS_SUGGESTION
if !empty rowdata batch erpid rowdata batch erpid strtolower trim rowdata batch erpid if empty batcherpmapping strtolower rowdata batch erpid error else do something 	CODE_SUGGESTION
can remove the stringutils .isempty mdomainurl condition as it s already checked above .	REFACTORING_SUGGESTION
also add validation that the values should match aws or smtp go only . then only use the value . 	CODE_SUGGESTION
 b c a beeaebbdf please add where condition on companyid as well . for reference refer retaileroutletdetails or retailerorderperformance widget code .	CODE_SUGGESTION
what does means ?	BUGGYCODE_SUGGESTION
change it to mul 	SPELLING_SUGGESTION
add foreign key user id beat id msl id batch id 	BUGGYCODE_SUGGESTION
i dont think we should explicitly add this condition only for specific dev company . we can give seperate apk to them	LOGICAL_SUGGESTION
what is ?	QUESTIONING
can we keep the first character in caps just for the consistency in the headers .	SPELLING_SUGGESTION
there is one upload images and upload image which one we need ? please use one .	CODE_SUGGESTION
can the set combine logic be used inside the for loop used below ? it will reduce one extra loop .	BUGGYCODE_SUGGESTION
please let s not hardcode use theme .specing 	BUGGYCODE_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
phone no is not used at all why are you creating a variable ?	REFACTORING_SUGGESTION
you can have an option to set it for a particular time .	LOGICAL_SUGGESTION
 existsbyretaileridandoutletglobaloutletidandoutletstatusnot i think theirs a typo in the name . can it be something like existsbyretaileridandglobaloutletidandoutletstatus 	QUESTIONING
please use constants with proper name for these options instead of magic numbers like . .	BUGGYCODE_SUGGESTION
 cdaaddc c d b e what difference does it make ?	QUESTIONING
get the string literal from strings .xml 	BUGGYCODE_SUGGESTION
we might have to add more description that the existing schemes will not work when setting is changed .	DOCUMENTATION_SUGGESTION
 getter can be done at class level instead of field level	CODE_SUGGESTION
please take token itself as a parameter or take an object which has companyid userid . . so that the source won t matter	LOGICAL_SUGGESTION
in the order status can the notpaid be changed to not paid ?	SPELLING_SUGGESTION
spelling	SPELLING_SUGGESTION
 b e e c c bb f please put condition directly instead of selected currentcondition 	CODE_SUGGESTION
 sectionsenum .report section is sufficient . can be applied to others as well	CODE_SUGGESTION
keep this outside of this component as constant const currencysign also keep some comment why we are hardcoding it in case of unmapped companies .	BUGGYCODE_SUGGESTION
please remove these variable from here .	CODE_SUGGESTION
can we update the todate to minute before now ? because he might have done transactions in last hours and our db will have wrong data .	CODE_SUGGESTION
make sure to add this after column is added in revision .	CODE_SUGGESTION
still work in progress ?	COMPLETENESS_SUGGESTION
remove commented code	REFACTORING_SUGGESTION
please make changes if trim newdiff key value ! 	CODE_SUGGESTION
please write it in an if else block . this code is hard to understand 	CODE_SUGGESTION
 d aae b ea c e f a okay you can use the entire name itself if possible so that there won t be any doubts in the future about this	LOGICAL_SUGGESTION
this need to might for rqa or ri . please check utkarsh bhai .	LOGISTICS_SUGGESTION
will merge after verification . please update pr once verified .	COMPLETENESS_SUGGESTION
remove unnecessary lines	REFACTORING_SUGGESTION
why is the default outlets ?	QUESTIONING
plz remove the enum from the name here and below .	BUGGYCODE_SUGGESTION
is this done or remaining ?	QUESTIONING
why only in chrome and firefox ?	QUESTIONING
 theme .spacing is not correct property for line height need to see why we are doing it . marking as todo .	BUGGYCODE_SUGGESTION
add foreign key	BUGGYCODE_SUGGESTION
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
 e a b fe a c ad c if suppose we are creating new states in future . so that will be easy i think .	LOGICAL_SUGGESTION
can we remove this code ?	QUESTIONING
fix indentation	REFACTORING_SUGGESTION
space after below line space before and after 	REFACTORING_SUGGESTION
will it be possible to use a foreach instead of set extract here ? now there are set extract used on the same dataset for outletids fromoutletids and warehouseids and this can be done using one loop .	BUGGYCODE_SUGGESTION
here please write the braces where or is comparing . 	REFACTORING_SUGGESTION
raise the pr for release branch release 	LOGISTICS_SUGGESTION
 e a b fe a c ad c first review done provided comments . i will do another review after the changes . 	COMPLETENESS_SUGGESTION
remove the commented code .	REFACTORING_SUGGESTION
i think it should done instead of save . because we are not saving anything in backend here . it just closing the dialog updating json in the ui .	LOGICAL_SUGGESTION
 ffc ed dbf da ae why this condition here ? i am not able to see trams and conditions in dialog ?	QUESTIONING
please externalise the threshold value so that it will be configurable	BUGGYCODE_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
please use the helpmewith dependency . it already does most of these things for you .	REUSE_SUGGESTION
can we use datatable pagination here ?	BUGGYCODE_SUGGESTION
this file is also not formated yet .	REFACTORING_SUGGESTION
can cause npe . put constant on lhs .	BUGGYCODE_SUGGESTION
please add warehouse id column as well in the mdmcolumns .	CODE_SUGGESTION
please get it verified will merge once verified .	COMPLETENESS_SUGGESTION
why this change ? this was working earlier also whether or not we passed attachments in the request	QUESTIONING
are the all settings are companywise settings ?	QUESTIONING
please get it verified will merge the same once verified .	COMPLETENESS_SUGGESTION
please add null check for authtoken as we have seen lot of crashes due to this .	CODE_SUGGESTION
please share this multi join query	COMPLETENESS_SUGGESTION
 typename do we need it ?	CODE_SUGGESTION
ignore for now	LOGICAL_SUGGESTION
please get it verified and update pr will merge after verification .	COMPLETENESS_SUGGESTION
 f e f f a a f we decided that this is a temporary short term solution we should not spread this in code anymore . rather please add support of listagg in configurable widget . please add support for listagg it should be . day task .	CODE_SUGGESTION
is this setting type is company only na .	QUESTIONING
math .round rounds to nearest rupee please change the code to . parsefloat math .round paydata payments payment discount .tofixed 	BUGGYCODE_SUGGESTION
let s make this folder in screens called home like other screens app screens home index .jsx 	CODE_SUGGESTION
please also check if id exists else it s no point of read .	CODE_SUGGESTION
 b dfc e b aaff in this if we see fromoutlet and warehouse for both are same . then why not selectcting one .	BUGGYCODE_SUGGESTION
why removing cdata should be used other wise if any specail charater will cause the break of xml tags .	BUGGYCODE_SUGGESTION
i see this in a few places please extract out a function instead	REFACTORING_SUGGESTION
 const downloadvalue setdownloadvalue usestate download options .value 	CODE_SUGGESTION
 this user cdnote . do not use loadcustommodel	BUGGYCODE_SUGGESTION
need to write another test case for failure	COMPLETENESS_SUGGESTION
normally the servletrequest and servletresponse are kept limited to the controller tier . controller should be converting them to models and passing them to the services downstream if needed .	LOGICAL_SUGGESTION
can you please try using encodeuricomponent function to do the same replacing with is a wrong way to handle this .	BUGGYCODE_SUGGESTION
use company setting	CODE_SUGGESTION
what is use of this ?	QUESTIONING
avoid using variable names with numbers which won t give any proper meaning . please use meaningful names for the variables .	SPELLING_SUGGESTION
is it possible to maintain uniformity across key names	SPELLING_SUGGESTION
remove this	REFACTORING_SUGGESTION
just isset will do na ? can i know array key exists is being used ?	BUGGYCODE_SUGGESTION
if we don t need this please cleanup	REFACTORING_SUGGESTION
is this correct ?	QUESTIONING
hardcoded colors and css are not allowed . please use theme . note same as below lines . 	BUGGYCODE_SUGGESTION
 f ea d fb a f c so can we not do this ? javascript parameters .filter p p .type enum column types .dimension .map a a .key 	CODE_SUGGESTION
please remove strong . . . strong from trans it will create issue in multilingual keep only normal string .	CODE_SUGGESTION
correct the spelling . use isfirst .	SPELLING_SUGGESTION
this variable naming should be the ignoretransactiontype its best . and that need to enter string willdifferent than inserted will have issue na . if we give selection of string not enter the string will hav eissue .	SPELLING_SUGGESTION
it can still cause an exception if filteroncities does not have the selectedvalues key . ffc ed dbf da ae please confirm that filteroncities have selectedvalues	BUGGYCODE_SUGGESTION
multiple area ids are mapped then only taking one area id so warehouse id are wrong that case .	BUGGYCODE_SUGGESTION
have you tried this ? when you have or more nested projections your alias at the top level will keep changing the moment you select a new field . do you want that behaviour ?	LOGICAL_SUGGESTION
remove the unncecessary spacings	REFACTORING_SUGGESTION
 not critical we should initialize all variables at a global level for consistency . 	LOGICAL_SUGGESTION
please add description also . in this if user click on button then only show the duplicate other wise it will not in ui and once submit we check again . in this server side willcheck all ways na .	DOCUMENTATION_SUGGESTION
remove commented line	REFACTORING_SUGGESTION
 styledcell 	CODE_SUGGESTION
why is added ?	QUESTIONING
do not re declare the response variable .	BUGGYCODE_SUGGESTION
make it and condition	CODE_SUGGESTION
check if any usage other place if not remove .	COMPLETENESS_SUGGESTION
verified ticket 	LOGISTICS_SUGGESTION
why value is true as string not boolean ?	BUGGYCODE_SUGGESTION
please raise the pr to sanity branch	LOGISTICS_SUGGESTION
 e a b fe a c ad c i wish to know rca for this . why is there a case arising for duplicate keys now when it was not there in past . please specify with example for hersheys . will this fix lead to loss of data ? if yes please specify the scenarios and possible fixes to avoid loss of data . we should tell client to fix data in case it is their fault or put some db constraints if required . if no please explain me how ? please create and attach a ticket for the same . 	QUESTIONING
please convert it as kotlin class .	CODE_SUGGESTION
by default it always pick index file import join actions from . . constants 	CODE_SUGGESTION
 onchange . . .updated parentkey updatedarray 	CODE_SUGGESTION
please correct the spelling .	SPELLING_SUGGESTION
 export const upload images trans upload images trans red circle note please follow below sentence conventions upload images return successful place product return request product return successful 	CODE_SUGGESTION
code from line to seems to be repetitive line can we cut a function out of that ?	REFACTORING_SUGGESTION
is this only extended to reports and dashboards only ?	QUESTIONING
warehouses doesn t have area id . remove this join .	REFACTORING_SUGGESTION
salemansalesreturn transactionidindex skunit primary batch primary salereturnreplacementdetails salereturnidindex salesreturnstate primary size primary	CODE_SUGGESTION
please update .	COMPLETENESS_SUGGESTION
 e a b fe a c ad c did we handle if there is no data ?	COMPLETENESS_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
put notificationid here also	CODE_SUGGESTION
camelcase	SPELLING_SUGGESTION
camelcase please	SPELLING_SUGGESTION
we should store these api s as some kind of constants	BUGGYCODE_SUGGESTION
once verified we can merge it .	COMPLETENESS_SUGGESTION
please add constants here	BUGGYCODE_SUGGESTION
resolve conflict and ping me	LOGISTICS_SUGGESTION
please format the file .	REFACTORING_SUGGESTION
 value ? value 	CODE_SUGGESTION
why are we storing outlet createdbyuser id in outletids ?	BUGGYCODE_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
is this to be reviewed ?	QUESTIONING
are we getting only last notifications ?	QUESTIONING
can we add a success and errors key instead of using reason since the model function insertinto will give a true false with a reason key else please use the sql transaction in this function so that all the data will be rolled back in case of failure in any of the object .	LOGICAL_SUGGESTION
as this column is ignored please handle it with isset	REFACTORING_SUGGESTION
return always false	BUGGYCODE_SUGGESTION
please don t hard code the product id .	BUGGYCODE_SUGGESTION
please use the standard naming convention for class names first letter capital and all others are lower case or you can also use word first letter capitalisation	SPELLING_SUGGESTION
use sizing from theme 	REUSE_SUGGESTION
 visualisation ! 	LOGICAL_SUGGESTION
why are we excluding these artifacts ?	QUESTIONING
remove this	REFACTORING_SUGGESTION
refactore to msalereturncomment	BUGGYCODE_SUGGESTION
 b e e c c bb f so i saw the graphql request a number will be present which is given from backend . however in case it s not there . . then i guess we can use na . instead of . also worst case this can be disabled . so that no one can buy unless it has some value . for free product i believe a flag comes from backend so this should not cause confusion	LOGICAL_SUGGESTION
is it need for logging ? ? ?	CODE_SUGGESTION
can we use a separator here warehouseid skunit id batch warehouseid skunit id batch here both are same but both are not actually same .	LOGICAL_SUGGESTION
should we not update status and crsdata with this failure .	QUESTIONING
please move this out of the for loop .	BUGGYCODE_SUGGESTION
formatting required .	REFACTORING_SUGGESTION
can we pick it from theme ?	QUESTIONING
link this belongs to outlets and in outlets mark it as hasmany findmynearestoutletphoneclick you will not have to load models anywhere else .	CODE_SUGGESTION
 ffc ed dbf da ae that is communication preference entry from backend can be inactive . look at this and understand the requirement point down ! 	LOGICAL_SUGGESTION
qa verified 	LOGISTICS_SUGGESTION
simply this can do the job column types label type 	CODE_SUGGESTION
can we remove this join .	REFACTORING_SUGGESTION
remove apollo react hooks dependency .	CODE_SUGGESTION
 b be b a ce a fd please remove the loadmodel line as it is not required .	REFACTORING_SUGGESTION
 e a b fe a c ad c correct but how we differentiate between cities and distributor in ui side .	QUESTIONING
 e a b fe a c ad c yes but i think we are passing whole object unnecessarily .	CODE_SUGGESTION
use constants for and 	BUGGYCODE_SUGGESTION
this condition is same as above . please recheck . as per log it should check for warehouseid .	BUGGYCODE_SUGGESTION
